id_shop,title,stars,id_user,text
CS001,Historia Coffee & Eatery,5,U1563,Frape Lotuss + Matcha nyaaa enakkk bangettt
CS001,Historia Coffee & Eatery,5,U1564,"First time main smaa temen2 waktu itu liat di jajanan garut,dan ternyata vibesnya enak gituu buat Qtime sama temen2,acara bridal shower,birthday atau buat meeting,makanan nya enak,harganya affordable,lahar parkir luas,dan yang aku suka sudut sudut di historia itu super astetik,pelayannya ramah-ramah juga,pokoknya betah bangett kalo udah di sana⭐⭐⭐"
CS001,Historia Coffee & Eatery,5,U1565,first time kesini ngl bagus tempatnya spot potonya juga ga kalah keren
CS001,Historia Coffee & Eatery,1,U1566,First time in my life (fasting) waiting for food almost 1 hour with no explanation from the owner at the place. Chaos.
CS001,Historia Coffee & Eatery,5,U1567,First time in Historia coffee garut and you have to go! the service we received was so amazing and we will definitely be back again. Atmosphere is chill and cool but the staff is also really friendly♡
CS001,Historia Coffee & Eatery,5,U1568,Fery Good
CS001,Historia Coffee & Eatery,5,U1569,Feels so cozy and warm atmosphere. Thankyou hiatoria coffee
CS001,Historia Coffee & Eatery,5,U1570,"favorite place to go in garut! makanannya enak sekalii, harganya affordable, banyak pilihan menu juga untuk yang suka sayur (salad + green juice), favorite kita quessadilla & thai salad nya! very recommended"
CS001,Historia Coffee & Eatery,5,U1571,fav kopsus all the twimee
CS001,Historia Coffee & Eatery,5,U1572,Excellent service semua waiters ramah  Rasa chili prawn pasta nya enak cuma agak oily tp kerasa kering pas ditelen.
CS001,Historia Coffee & Eatery,5,U1573,"Eum nyaman banget, makanannya juga enak muanteppp puuolllllll"
CS001,Historia Coffee & Eatery,5,U1574,"Estetikkkk bgt
Nyamannnnnn"
CS001,Historia Coffee & Eatery,5,U1575,Estetik tempatnya
CS001,Historia Coffee & Eatery,5,U1576,estetik dan nyaman untuk kumpul bareng temen
CS001,Historia Coffee & Eatery,5,U1577,Estetik dan juga nyaman sejauh ini enak bgttt semua makanan maupun fasilitasnya
CS001,Historia Coffee & Eatery,5,U1578,Estetik buat foto
CS001,Historia Coffee & Eatery,5,U1579,Eskopi susunya enak passsss tempatnya juga enak aestetik bgt
CS001,Historia Coffee & Eatery,5,U1580,Es kopinya enak ☺
CS001,Historia Coffee & Eatery,5,U1581,"Es kopi susunya enak bangeeeetttt, CREAMY TP KOPINYA MASIH KERASA, harga harganya worth it banget buat kantong pelajar, tempatnya cozy banget bikin betah, point tambahannya pelayanannya baik baik banget, sopan sopan jugaaa. pokoknya ga nyesel deh nongkrong disini"
CS001,Historia Coffee & Eatery,5,U1582,Es kopi susu nya enakk!!
CS001,Historia Coffee & Eatery,5,U1583,Es kopi susu historia emang mantap
CS001,Historia Coffee & Eatery,5,U1584,Es kopi nya enak matcha frape nya juga enak
CS001,Historia Coffee & Eatery,5,U1585,Es kopi historianya enakk. Aku suka repurchase spring roll dan quessadillacsnyaa!!! Menu fav green land!!!!! Enak enakkk bintang 100!!!+
CS001,Historia Coffee & Eatery,5,U1586,ES KOPI HISTORIA NYA ENAK
CS001,Historia Coffee & Eatery,5,U1587,es coffee nya seger bangeettt
CS001,Historia Coffee & Eatery,5,U1588,Es coffee nya enak ....
CS001,Historia Coffee & Eatery,5,U1589,Es cofee nya enak
CS001,Historia Coffee & Eatery,5,U1590,Enyak enyak
CS001,Historia Coffee & Eatery,5,U1591,Enakkknyooooooooo
CS001,Historia Coffee & Eatery,5,U1592,enakkkkk puoll cafe nya
CS001,Historia Coffee & Eatery,5,U1593,"ENAKKKK MAKANANNYAAAA!!!!
minumannya juga gaada yg gagall enak semuaaaa!!!
pelayanannya cepat tempatnya sejuk bersih suasana baru.
bintang 10!!!!"
CS001,Historia Coffee & Eatery,5,U1594,Enakkkk bgtt lohhh
CS001,Historia Coffee & Eatery,5,U1595,Enakkkk
CS001,Historia Coffee & Eatery,5,U1596,enakkk bersih
CS001,Historia Coffee & Eatery,5,U1597,"Enakkk bangttt makanannya 
Jujur ini mh ampe ga bisa ngomong apa apa saking enak nya, udah gtuh tempatnya juga indah estetik nyaman di temenin para pegawai yang ramah dan nyaman melayaninya"
CS001,Historia Coffee & Eatery,5,U1598,Enakkk bangettt murah juga
CS001,Historia Coffee & Eatery,5,U1599,enakkk bangettt
CS001,Historia Coffee & Eatery,5,U1600,"enakkk banget tempatnya adem BANGETTTT, wajib di cobaaa"
CS001,Historia Coffee & Eatery,5,U1601,Enakkk
CS001,Historia Coffee & Eatery,5,U1602,Enakkk
CS001,Historia Coffee & Eatery,5,U1603,enakki
CS001,Historia Coffee & Eatery,5,U1604,Enakk tenann
CS001,Historia Coffee & Eatery,5,U1605,Enakk pisan ieu minuman pandan chesse. Sama iga bakar nya.
CS001,Historia Coffee & Eatery,5,U1606,Enakk nyaman bagus pokoknyaa best
CS001,Historia Coffee & Eatery,5,U1607,"enakk makanannya, suasanya juga nyaman buat nugas pokoknya pw deh kalo kesinii."
CS001,Historia Coffee & Eatery,5,U1608,"enakk makanannya, suasana nya cocok buat apel"
CS001,Historia Coffee & Eatery,5,U1609,enakk enakk bgttt makanan nya tempat nyaa juga nyaman
CS001,Historia Coffee & Eatery,5,U1610,"enakk enakk bgtt ini makanannyaa, frappe matchanya apalagiii favoriteee"
CS001,Historia Coffee & Eatery,5,U1611,enakk dan tempatnya nyaman
CS001,Historia Coffee & Eatery,5,U1612,enakk bgttt pelayan nyaa jugaa baik baik semuaa ramahh lopp
CS001,Historia Coffee & Eatery,5,U1613,"Enakk bangettt sumpahh pw pw manjaa gituuu buatt  santai santaii sumpahhh,kaliann harus nyoba kesinii guyss ga boong!!!!! Makanan nya juga worth it bangetttt aghhhh!! i like that"
CS001,Historia Coffee & Eatery,5,U1614,enakk bangettt chocolate samaa tahu garamm nyaa bestt siii
CS001,Historia Coffee & Eatery,5,U1615,enakk bangett polll
CS001,Historia Coffee & Eatery,5,U1616,"ENAKK BANGETT OMGG, HARUS KESINI fiks"
CS001,Historia Coffee & Eatery,5,U1617,enakk banget tempatnyaaaaaaaa
CS001,Historia Coffee & Eatery,5,U1618,Enakk banget gaiss recomend apalagi buaat nugasss
CS001,Historia Coffee & Eatery,5,U1619,Enakeunnn pokonya mah
CS001,Historia Coffee & Eatery,5,U1620,enakeun selalu
CS001,Historia Coffee & Eatery,5,U1621,"Enakeun pisan, bikin betah dan nyaman pokokna mah moal gagalsss"
CS001,Historia Coffee & Eatery,5,U1622,"enakeun bgt, cozy buat nugas, pelayanannya 1000%, kasirnya communicative jadi kalo nanya makanan gak ragu"
CS001,Historia Coffee & Eatery,5,U1623,Enakeun ada eskrim
CS001,Historia Coffee & Eatery,5,U1624,enakeun
CS001,Historia Coffee & Eatery,5,U1625,Enaken bnget tmptna cocok buat nongki nongki Ama bestie
CS001,Historia Coffee & Eatery,5,U1626,enaken bangett
CS001,Historia Coffee & Eatery,5,U1627,Enak2  bangettt makanannya!!! Rekomen!!! Kaka2nya baik2 dan ramah2 bangetttt… pokonya wajib banget makan disini.. worth it bgt!!!
CS001,Historia Coffee & Eatery,5,U1628,"Enak.... jus nya buat sy yg ngurangin gula....
Enakkkk pokokna..."
CS001,Historia Coffee & Eatery,5,U1629,"enak,bagus"
CS001,Historia Coffee & Eatery,5,U1630,"Enak,,dan suasana bikin betah."
CS001,Historia Coffee & Eatery,5,U1631,"Enak, terjangkau, kekinian, rekomend"
CS001,Historia Coffee & Eatery,5,U1632,"Enak, pelayanannya bagus"
CS001,Historia Coffee & Eatery,5,U1633,Enak tempat makan nya
CS001,Historia Coffee & Eatery,5,U1634,"enak smuaa, murah juga, tp dessert nya kurang sukaa hehe"
CS001,Historia Coffee & Eatery,5,U1635,Enak semua dan terbaik pokoknya
CS001,Historia Coffee & Eatery,5,U1636,"Enak sekali makannnya, ambiance nya juga nyaman"
CS001,Historia Coffee & Eatery,5,U1637,"Enak rekomendasi buat yang mau santai, pilihan banyak."
CS001,Historia Coffee & Eatery,5,U1638,enak nyaman seru
CS001,Historia Coffee & Eatery,5,U1639,Enak minuman nya
CS001,Historia Coffee & Eatery,5,U1640,Enak makannya
CS001,Historia Coffee & Eatery,5,U1641,enak makananyaa
CS001,Historia Coffee & Eatery,5,U1642,"Enak makanannya, tempatnya juga enak"
CS001,Historia Coffee & Eatery,5,U1643,Enak makanan nya tempat nya bagus
CS001,Historia Coffee & Eatery,5,U1644,"Enak kopinya, v60 beansnya enak enak"
CS001,Historia Coffee & Eatery,5,U1645,enak kopinya
CS001,Historia Coffee & Eatery,4,U1646,"Enak kok makanan sama minumannya, pelayanan cepat juga. Cuma kalo terlalu rame agak berisik Dan ada beberapa area yg tidak bisa merokok. But overall good."
CS001,Historia Coffee & Eatery,5,U1647,"Enak Enakkk mau lagiiii…..,Pasti datang lagiii."
CS001,Historia Coffee & Eatery,5,U1648,Enak enakkk bgt menu nyaaa
CS001,Historia Coffee & Eatery,5,U1649,Enak enakk bangett makanannya
CS001,Historia Coffee & Eatery,5,U1650,Enak enakk
CS001,Historia Coffee & Eatery,5,U1651,Enak enak mantap pokonya untuk harga juga worth it sesuai sama tempat
CS001,Historia Coffee & Eatery,5,U1652,enak enak makanannyaa
CS001,Historia Coffee & Eatery,5,U1653,Enak enak makanannya
CS001,Historia Coffee & Eatery,5,U1654,"Enak enak makanan nya, recomended"
CS001,Historia Coffee & Eatery,5,U1655,Enak enak makanan & Minuman nya
CS001,Historia Coffee & Eatery,5,U1656,enak enak enak enak enak pokoknyaaa
CS001,Historia Coffee & Eatery,5,U1657,Enak enak bangettttttttttt makanan sm minumannya
CS001,Historia Coffee & Eatery,5,U1658,"enak cafe nya nyaman dan ga terlalu berisik, bagus buat nugas atau me time, atau cocok juga bawa keluarga kesini"
CS001,Historia Coffee & Eatery,5,U1659,Enak buat tempat ngopi
CS001,Historia Coffee & Eatery,5,U1660,enak buat skripsian
CS001,Historia Coffee & Eatery,5,U1661,"Enak buat nyantai dan ngopii, kopinya enak."
CS001,Historia Coffee & Eatery,5,U1662,enak buat nugas
CS001,Historia Coffee & Eatery,5,U1663,Enak buat ngopii bareng temen tempat nya juga instagramnable bgtt nii
CS001,Historia Coffee & Eatery,5,U1664,Enak buat ngopi
CS001,Historia Coffee & Eatery,5,U1665,Enak buat ngobrol sama temen temen. Area smoking dan no smoking juga dipisah
CS001,Historia Coffee & Eatery,5,U1666,Enak buat kumpul sama temen-temen
CS001,Historia Coffee & Eatery,5,U1667,Enak buat kerkom
CS001,Historia Coffee & Eatery,5,U1668,enak bnget mantp
CS001,Historia Coffee & Eatery,5,U1669,"Enak bgttt, kaka yang pake bandana ramah sekali sukses slalu historia"
CS001,Historia Coffee & Eatery,5,U1670,Enak bgt!!! Recommend!!!
CS001,Historia Coffee & Eatery,5,U1671,"enak bgt tmptnya, makanandan minumannya juga enak"
CS001,Historia Coffee & Eatery,5,U1672,Enak bgt omg
CS001,Historia Coffee & Eatery,5,U1673,"Enak bgt nongkrong disini, makanan dan minumannya enakk apalagi didukung suasana yg cozy, bikin betah lama2 apalagi pas lagi kosong huehehe pembuatan makanan nya harap ditingkatkan lagi kecepatannya ya historia!"
CS001,Historia Coffee & Eatery,5,U1674,enak bgt aku yang gasuka sayur nyobain spring roll nya enak bgt baristanya lucu lucu luv
CS001,Historia Coffee & Eatery,5,U1675,enak bgt
CS001,Historia Coffee & Eatery,5,U1676,"Enak bangett..,penyajian cepet,best service.."
CS001,Historia Coffee & Eatery,5,U1677,"enak bangett, cozyy tempatnyaaa 
pelayanannyaa ramaahh"
CS001,Historia Coffee & Eatery,5,U1678,Enak bangett apalagi lotus biscoff nya smpe order 2kali
CS001,Historia Coffee & Eatery,5,U1679,Enak banget untuk kumpul bareng temen²
CS001,Historia Coffee & Eatery,5,U1680,"Enak banget tempatnya, nyaman buat berbincang"" sama teman"""
CS001,Historia Coffee & Eatery,5,U1681,"enak banget tempatnya, makanan nya juga. rekomen buat yang lagi di Garut"
CS001,Historia Coffee & Eatery,5,U1682,"enak banget tempatnya, cozy buat wfc dan ngobrol sama temen✨"
CS001,Historia Coffee & Eatery,5,U1683,Enak banget tempatnya buat nongkrong
CS001,Historia Coffee & Eatery,5,U1684,Enak banget tempatnya
CS001,Historia Coffee & Eatery,5,U1685,"enak banget tempat nyaa, makanan nya juga the best"
CS001,Historia Coffee & Eatery,5,U1686,enak banget sih ini
CS001,Historia Coffee & Eatery,5,U1687,"Enak banget rekomendasi buat kalian yang mau nongki nongki cantik,dan makanannya enak"
CS001,Historia Coffee & Eatery,5,U1688,"Enak banget makanannya, pelayanan nya juga ramah"
CS001,Historia Coffee & Eatery,5,U1689,ENAK BANGET MAKANANNYA!!!
CS001,Historia Coffee & Eatery,5,U1690,Enak banget makanan nya tempat nya juga
CS001,Historia Coffee & Eatery,5,U1691,"enak banget dijadiin tempat nugas, nongki sama trmen temen"
CS001,Historia Coffee & Eatery,5,U1692,Enak banget coffe nya cocok banget buat yang suka coffe
CS001,Historia Coffee & Eatery,5,U1693,"Enak banget buat nge chill,vibe nya juga enak, the bestt dah"
CS001,Historia Coffee & Eatery,5,U1694,Enak banget aku suka tempat nya bikin nyaman
CS001,Historia Coffee & Eatery,5,U1695,Enak banget
CS001,Historia Coffee & Eatery,5,U1696,"Enak bagus,"
CS001,Historia Coffee & Eatery,5,U1697,Enak
CS001,Historia Coffee & Eatery,5,U1698,Enak
CS001,Historia Coffee & Eatery,5,U1699,Enak
CS001,Historia Coffee & Eatery,5,U1700,"enaak tempatnya jg nyamann, penyajian cepettt <3"
CS001,Historia Coffee & Eatery,5,U1701,enaaaak bgt
CS001,Historia Coffee & Eatery,5,U1702,"Emang tempat ngopi paling instgramable bangett ini historiaa, ccok buat aku yang suka fto fto karna tempat nyaa estetic parahh"
CS001,Historia Coffee & Eatery,5,U1703,"Emang bolehh Se Cozyy ini Historia...
makanan n minum nya enak enakkk.... 
bisa nyoba  sensasi secret menu mocktail nya ...
Wow ada Akustik jg"
CS001,Historia Coffee & Eatery,5,U1704,Elegan ceklalihhh tempat nya huhuuu✨‍♀️
CS001,Historia Coffee & Eatery,5,U1705,"easely to reach, cozy and recomended"
CS001,Historia Coffee & Eatery,5,U1706,Ditunggu kedatangannya ❤️
CS001,Historia Coffee & Eatery,5,U1707,Dindin pbm suka banget makannya
CS001,Historia Coffee & Eatery,5,U1708,"Dijamu oleh Historia Coffee & Eatery menjadi pengalaman yang luar biasa. Disambut dengan keramahan dan tentunya dengan suasana yang nyaman. Tentunya dengan tempat yang instagramable. Tak lupa, menu yang disajikan jauh diluar ekspektasi, sangat memuaskan.

Terimakasih, Historia Coffee & Eatery!"
CS001,Historia Coffee & Eatery,5,U1709,Digaruttt selaluuu historiaa donggg enak bangettt
CS001,Historia Coffee & Eatery,5,U1710,Dibawah lebih nyaman tempatnya
CS001,Historia Coffee & Eatery,5,U1711,#NAME?
CS001,Historia Coffee & Eatery,5,U1712,"Delicious food really, I order chicken salad and frappe matcha,, recommended"
CS001,Historia Coffee & Eatery,5,U1713,debessssss
CS001,Historia Coffee & Eatery,5,U1714,"Dateng aja terus cobain menunya ya, liat aja rate nya biar klian bisa ngerasain juga 

+ Nya lagi buat yang suka kerja atau ngelaptop ""enak buat kerja nyantai, colokan aman, wifi enakeun, vibes na masuk"" ♥️"
CS001,Historia Coffee & Eatery,5,U1715,"Dari segi tempat, pelayanan sampe makanan pokonya the best. Klo ke garut lg pasti mampir sihhhhh"
CS001,Historia Coffee & Eatery,5,U1716,"Dari rasa jadi cerita...
Tetap cerita dengan ceria
Jangan jadi kecewa
Terimakasih #shantasoselalu.  Selalu penuh syukur."
CS001,Historia Coffee & Eatery,5,U1717,"Dari pelayanannya ramah bgt, tempatnya cozy abis aesthetic juga jadi cocok bgt nih buat yg nyari spot foto kece. Range harga dan makanan oke punya. Intinya best banget ❤️"
CS001,Historia Coffee & Eatery,5,U1718,"Dari mulai tempat,makanan dan pelayanan nya top banget cocok buat nugas anak sekolah sambil nongki nongki cantik hihi"
CS001,Historia Coffee & Eatery,5,U1719,"Dari Moka Karawang,Mantap!!!"
CS001,Historia Coffee & Eatery,5,U1720,dari karawang ke garut ternyata tidak terasa jika mampir dahulu di historia
CS001,Historia Coffee & Eatery,5,U1721,Dari interiornya cukup menarik dan cozy. Nyaman untuk tempat berkumpul dan santai bersama teman.
CS001,Historia Coffee & Eatery,5,U1722,"damn, the cozy coffeeshop ever"
CS001,Historia Coffee & Eatery,5,U1723,Cukup buat anak² muda
CS001,Historia Coffee & Eatery,5,U1724,Creamy mushroom nyaaaa enak bangeeeet
CS001,Historia Coffee & Eatery,5,U1725,Cozzyyyy
CS001,Historia Coffee & Eatery,5,U1726,"Cozy, enak, suka deh❤"
CS001,Historia Coffee & Eatery,5,U1727,cozy!!!
CS001,Historia Coffee & Eatery,5,U1728,Cozy tempatnya coffee maniak rekomended
CS001,Historia Coffee & Eatery,5,U1729,Cozy sekaliii mantappp
CS001,Historia Coffee & Eatery,5,U1730,Cozy place<3
CS001,Historia Coffee & Eatery,5,U1731,"Cozy place, good coffee"
CS001,Historia Coffee & Eatery,5,U1732,Cozy place to killing time
CS001,Historia Coffee & Eatery,5,U1733,"Cozy place to hang out or meeting with friends, the ambience is relaxing. Good food good beverages and excellent service."
CS001,Historia Coffee & Eatery,5,U1734,Cozy place for meeting
CS001,Historia Coffee & Eatery,5,U1735,cozy place and delicious food
CS001,Historia Coffee & Eatery,5,U1736,cozy n elegan tempatnya. makanan + minumannya enak2 parss !
CS001,Historia Coffee & Eatery,5,U1737,"Cozy bngt sii tempat nya, pkoknya recommend bgt buat sama bestie dan pasangan. Ada outdoor dan indoor juga., yg indoor nya estetik bngt loh"
CS001,Historia Coffee & Eatery,5,U1738,"Cozy banget, apalagi ada orang yg namanya tachuuu xixi"
CS001,Historia Coffee & Eatery,5,U1739,"Cozy banget tempatnya, makanannya juga enak enak. Harga nya oke banget"
CS001,Historia Coffee & Eatery,5,U1740,"Cozy banget tempatnya, aestetik juga"
CS001,Historia Coffee & Eatery,5,U1741,Cozy banget tempatnya
CS001,Historia Coffee & Eatery,5,U1742,Cozy banget pokonya
CS001,Historia Coffee & Eatery,5,U1743,cozy banget bro bro!!
CS001,Historia Coffee & Eatery,5,U1744,Cozy banget
CS001,Historia Coffee & Eatery,5,U1745,Cozy banget
CS001,Historia Coffee & Eatery,5,U1746,Cozy and u can find healthy food on the menu
CS001,Historia Coffee & Eatery,5,U1747,"Cozy abis, coffe oke ☕☕☕"
CS001,Historia Coffee & Eatery,5,U1748,Cozy
CS001,Historia Coffee & Eatery,5,U1749,cozy
CS001,Historia Coffee & Eatery,5,U1750,Cozy
CS001,Historia Coffee & Eatery,5,U1751,Cozy
CS001,Historia Coffee & Eatery,5,U1752,"Confortable for reading and ""saying ""hi"" to my friends"""
CS001,Historia Coffee & Eatery,5,U1753,comfy!!
CS001,Historia Coffee & Eatery,5,U1754,"Comfy place , nice music"
CS001,Historia Coffee & Eatery,5,U1755,"Comfy bgt suasananya, makanannya juga cocok untuk yang lagi diet.. hihi suka bangettt♡"
CS001,Historia Coffee & Eatery,5,U1756,"Comfy banget pokoknyaaa, mau nugasss juga enakk ditambah spot foto ny banyak"
CS001,Historia Coffee & Eatery,5,U1757,comfy banget
CS001,Historia Coffee & Eatery,5,U1758,"Comfort place, pelayanannya cepat syekaliiiii, matcha cheesecakenya yummy"
CS001,Historia Coffee & Eatery,5,U1759,"Comfort place, good food. Enak banget nongki disini. Thanks Historia"
CS001,Historia Coffee & Eatery,5,U1760,"Comfort place, good food, overall puas!! Must try.."
CS001,Historia Coffee & Eatery,5,U1761,comfort place
CS001,Historia Coffee & Eatery,5,U1762,coffe shop nya aesthethic lucuu jugaa
CS001,Historia Coffee & Eatery,5,U1763,Cocok untuk WFC guys
CS001,Historia Coffee & Eatery,5,U1764,cocok untuk tempat anak introvert
CS001,Historia Coffee & Eatery,5,U1765,Cocok buat WFC Dan tempatnya cozy
CS001,Historia Coffee & Eatery,5,U1766,Cocok buat WFC
CS001,Historia Coffee & Eatery,5,U1767,Cocok buat tempat nugas atau kerja
CS001,Historia Coffee & Eatery,5,U1768,Cocok buat nyuasana
CS001,Historia Coffee & Eatery,5,U1769,"cocok buat nugas, makanan&minuman nya juara juga cepat penyajian nya"
CS001,Historia Coffee & Eatery,5,U1770,Cocok buat nongki asik
CS001,Historia Coffee & Eatery,5,U1771,"cocok bgt buat yg mau ngerjain tugas,sm yg suka me time,aestetich bgt tempat nyaada wifi nya jugaa"
CS001,Historia Coffee & Eatery,5,U1772,"Cocok bgt buat nugas, pelayanan ramah"
CS001,Historia Coffee & Eatery,5,U1773,Cocok banget si buat yang bingung nongki bareng temen di Garut kota
CS001,Historia Coffee & Eatery,5,U1774,chill utk nugas
CS001,Historia Coffee & Eatery,5,U1775,Chill place ❣️
CS001,Historia Coffee & Eatery,5,U1776,"cepet banget makanannya dateng, pink ladynya enakkkk porsinya banyak harganya affordable, tempatnya juga instragamable"
CS001,Historia Coffee & Eatery,5,U1777,Caramel Machiatto nyaaa enak aselii
CS001,Historia Coffee & Eatery,5,U1778,Caramel Machiato nyaa enak banget sumpahh LOTUSS JUGAAKK!!!!
CS001,Historia Coffee & Eatery,5,U1779,cakep.
CS001,Historia Coffee & Eatery,5,U1780,"Caffe paling rekomendid , tempat aestetic bagus buat foto foto , makanan&minuman best rasanyaa siii"
CS001,Historia Coffee & Eatery,5,U1781,caffe paling aesthetic
CS001,Historia Coffee & Eatery,5,U1782,"caffe nya enak buat dipake nongkrong, makanan sama minuman nya juga enakk bangettt, wort itt bangetttt"
CS001,Historia Coffee & Eatery,5,U1783,"Cafenya nyaman, service nya baik, ramah, fast service. Makanannya enak dan affordable"
CS001,Historia Coffee & Eatery,5,U1784,cafenya estetik dan makanannya enak enakkk worth to try gais
CS001,Historia Coffee & Eatery,5,U1785,"cafee perfect, selain arstjetic dibuat amezedd sama makanannya enak bgt sgt worth it"
CS001,Historia Coffee & Eatery,5,U1786,"Cafe yang tempatnya nyamannn, pelayanannya top, makannya juga enak, tempat nya juga sangat strategis, jangan lupa buat temen-temen mampir kesini✨"
CS001,Historia Coffee & Eatery,5,U1787,"Cafe yang menurut aku cozy buat ngajak temen atau keluarga. Plus WFC jugaa. Ada tempat solat juga jadi kalo mau lama-lama ngafe, gak worry hihi. Buat makanannya dan minumannya enakk"
CS001,Historia Coffee & Eatery,5,U1788,Cafe yang estetik pelayanannya sangat memuaskan dan juga ramah pokoknya recommended banget buat kalian yang suka nongki di cafe yang estetik
CS001,Historia Coffee & Eatery,5,U1789,"Cafe yang enak di Garut, mulai dari tempat, pelayanan, dan makanannya. Lain kali saya mau kesini lagi with bestie. Semoga historia coffe sukses terus dan bisa nambah cafe lagi di luar kota. ❤️❤️❤️"
CS001,Historia Coffee & Eatery,5,U1790,Cafe The Best di Kota Garut . Dari segi Pelayanan sampai Makanan Terbaik ...
CS001,Historia Coffee & Eatery,5,U1791,Cafe terrraestetic masyaallah bgt
CS001,Historia Coffee & Eatery,5,U1792,Cafe terbaru dan terhits
CS001,Historia Coffee & Eatery,5,U1793,Cafe terbaik se garut
CS001,Historia Coffee & Eatery,5,U1794,"Cafe terbaik d garut menurutku, dri awal masuk pelayannya baik makanannya enak mushalanya enakeun smuanya diperhatiin, kalian hrs dtg jugaa loppp deh ❤️❤️"
CS001,Historia Coffee & Eatery,5,U1795,Cafe terbaik
CS001,Historia Coffee & Eatery,5,U1796,cafe paling nyaman segarut!!
CS001,Historia Coffee & Eatery,5,U1797,Cafe nyaaa cozyy bgtt aestetik jugaaa dan nilai plusss nyaa bersih bngettt
CS001,Historia Coffee & Eatery,5,U1798,"cafe nyaa estetic parah, pelayanan nya sgt baik, worth it nich buat nongks sm keluarga ataupun temen"
CS001,Historia Coffee & Eatery,5,U1799,"Cafe nya tempatnya bagusss nyaman, juga pelayanannya sangat ramah. Makanan nya juga oke, reccomended"
CS001,Historia Coffee & Eatery,5,U1800,"cafe nya nyamann, bagus. makanannya juga wenak poll, apalagi lantai 3 nya ada angin sepoi"" beuhh mantep buat sore"""
CS001,Historia Coffee & Eatery,5,U1801,cafe nya nyaman buat kumpul kumpul
CS001,Historia Coffee & Eatery,5,U1802,Cafe nya estetik banget
CS001,Historia Coffee & Eatery,5,U1803,Cafe nya enak tempatnya bersih
CS001,Historia Coffee & Eatery,5,U1804,"cafe nya cozy, enak buat nugas sama nongkrong. Tempat nya juga strategis jadi mudah di akses"
CS001,Historia Coffee & Eatery,5,U1805,"Cafe nya bagus,estetik,minuman sama makananya enak2 ,suka banget dehhh"
CS001,Historia Coffee & Eatery,5,U1806,Cafe ini cantik dan enak juga makanan nya
CS001,Historia Coffee & Eatery,4,U1807,Cafe bukan sembarang cafe. Tempat ini memiliki aura aesthetic. Recomended dari teteh 100/10⭐️⭐️ Tak kasih bintang 4 ya karna kesempurnaan hanya milik Allah
CS001,Historia Coffee & Eatery,5,U1808,cafe aesthetic di garuttt harganya affordable makannya enak2 harus bgt kesinii
CS001,Historia Coffee & Eatery,5,U1809,"Cae terfavorit di garut enak buat nongki dan tempatnya yg esthetik juga makananya yg enak""
Mantap deh juaraa"
CS001,Historia Coffee & Eatery,5,U1810,Bukan nongkrong sama temen temen bagus nih tempatnya Instagramabke banget pas dehhh
CS001,Historia Coffee & Eatery,5,U1811,"Buat tempatnya jujur baguss banget, cocok buat nongki bareng temen. Terus buat makanannyaa enaak, suka banget sama chocolate nyaaa, pokonya worth it banget"
CS001,Historia Coffee & Eatery,5,U1812,"Buat pertama kalinya di Historia udh paling bnr, enak bngttt Kebetulan temen lg ultah jdi seruuu bgt jdinyaa"
CS001,Historia Coffee & Eatery,5,U1813,"Buat nyari mknan dan minuman sehat, historia coffe tmpatna....
Malming ada live music nya...."
CS001,Historia Coffee & Eatery,5,U1814,buat kopi nyaa disini bestt bangeettt
CS001,Historia Coffee & Eatery,5,U1815,Buat aku yg pecinta coklat minuman chocolate nya eeeenaaaaakkk bangettttt✨
CS001,Historia Coffee & Eatery,4,U1816,Bolehh laa masuk list venue buat nugas
CS001,Historia Coffee & Eatery,5,U1817,"Boleeeh
Barista nya baik (jojo taro)"
CS001,Historia Coffee & Eatery,5,U1818,"bner2 superr cozyyy, pelayanan oke bgtt bestt pokoknyaaaa wajib cobainn"
CS001,Historia Coffee & Eatery,5,U1819,bintang seribuuu
CS001,Historia Coffee & Eatery,5,U1820,"Bikin event di tempat ini puas bangeet, makasiih ❤️"
CS001,Historia Coffee & Eatery,5,U1821,Besttt pokoknya♥️♥️♥️♥️
CS001,Historia Coffee & Eatery,5,U1822,Besttt pelayanan sangatt baikk
CS001,Historia Coffee & Eatery,5,U1823,Best!!
CS001,Historia Coffee & Eatery,5,U1824,best servis
CS001,Historia Coffee & Eatery,5,U1825,Best servis
CS001,Historia Coffee & Eatery,5,U1826,Best seller water garnier
CS001,Historia Coffee & Eatery,5,U1827,Best seller lover syumii
CS001,Historia Coffee & Eatery,5,U1828,best pokoknyaaa makanya sama pelayanan nya apalagi best bangett
CS001,Historia Coffee & Eatery,5,U1829,best place!
CS001,Historia Coffee & Eatery,5,U1830,best place to sharing everything with bestie
CS001,Historia Coffee & Eatery,4,U1831,"Best place kalau mau hangout sama temen temen, makanan nya unik unik dan bevariasi, tempatnya bagus banget buat foto foto, klo ke garut cari caffe cobainn sini!"
CS001,Historia Coffee & Eatery,5,U1832,"Best place in town for gathering. Cozy interior with wooden pallete, really good choice for meeting or doing your task here ✨"
CS001,Historia Coffee & Eatery,5,U1833,"Best mocktail in town, rasa yang unik pertama kali nyoba mocktail dengan rasa yang luar biasa"
CS001,Historia Coffee & Eatery,5,U1834,"Best food, five star resto in town ⭐️⭐️⭐️⭐️⭐️, recommendation coffe and eatery if you from the other city"
CS001,Historia Coffee & Eatery,5,U1835,Best coffee I ever had
